order_id,user_id,product_id,price,quantity,timestamp,channel
ORD034876,U04906,P013,17.76,2,2026-02-22 05:07:04.822715,Website
ORD046706,U03458,P066,13.82,2,2025-11-16 11:07:04.822715,Marketplace
ORD041617,U00526,P134,24.52,1,2025-05-02 18:07:04.822715,Gym Kiosk
ORD049869,U01726,P092,5.44,5,2026-01-16 16:07:04.822715,Gym Kiosk
ORD033945,U04347,P054,36.68,5,2025-10-08 02:07:04.822715,Retail
ORD036895,U00491,P108,88.1,2,2025-12-23 01:07:04.822715,Gym Kiosk
ORD009711,U04721,P086,9.26,2,2026-03-14 18:07:04.822715,App
ORD024914,U04894,P045,16.22,1,2025-12-23 04:07:04.822715,App
ORD018186,U03242,P014,32.55,3,2025-10-26 19:07:04.822715,Retail
ORD029451,U00888,P002,15.63,1,2025-11-23 22:07:04.822715,App
ORD045755,U02529,P045,13.36,2,2025-10-31 08:07:04.822715,Website
ORD035156,U01826,P081,98.29,1,2025-06-14 04:07:04.822715,App
ORD047240,U03600,P033,-19.53,-3,2026-03-14 07:07:04.822715,Retail
ORD018256,U04604,P051,27.5,1,2025-09-10 04:07:04.822715,Website
ORD018907,U02828,P091,23.04,3,2026-04-03 12:07:04.822715,Gym Kiosk
ORD007509,U02973,P067,7.29,1,2026-03-06 20:07:04.822715,Marketplace
ORD030037,U01511,P037,51.23,2,2025-10-30 16:07:04.822715,Retail
ORD042446,U00867,P092,7.49,1,2026-03-25 23:07:04.822715,Gym Kiosk
ORD046500,U04534,P026,33.94,1,2025-11-18 09:07:04.822715,Website
ORD011716,U03862,P001,16.8,2,2025-04-26 20:07:04.822715,Website
ORD018180,U02372,P089,4.82,3,2025-07-20 11:07:04.822715,Gym Kiosk
ORD020690,U03529,P006,6.46,1,2025-06-10 19:07:04.822715,App
ORD041435,U00902,P009,18.45,1,2026-01-31 05:07:04.822715,Website
ORD006971,U04962,P108,104.04,2,2025-10-30 08:07:04.822715,Retail
ORD049724,U02731,P148,23.35,2,2025-08-13 04:07:04.822715,Website
ORD026603,U03187,P117,13.21,2,2026-02-11 21:07:04.822715,Retail
ORD034019,U02564,P017,48.05,2,2026-02-21 18:07:04.822715,Gym Kiosk
ORD028348,U02626,P086,11.18,2,2025-10-05 20:07:04.822715,App
ORD013231,U01497,P104,71.73,2,2025-12-29 15:07:04.822715,App
ORD048095,U03015,P060,158.22,1,2026-02-22 19:07:04.822715,Gym Kiosk
ORD047723,U02119,P004,38.06,2,2025-08-26 07:07:04.822715,Retail
ORD032012,U00453,P142,63.0,2,2025-07-31 06:07:04.822715,Marketplace
ORD029835,U01515,P097,20.89,2,2025-11-04 12:07:04.822715,App
ORD009881,U03738,P140,17.08,1,2025-07-20 05:07:04.822715,Retail
ORD025933,U00385,P117,-15.86,-1,2025-08-14 00:07:04.822715,App
ORD029661,U04531,P139,22.19,3,2025-07-01 21:07:04.822715,Gym Kiosk
ORD044778,U03877,P043,21.39,3,2026-04-11 23:07:04.822715,Gym Kiosk
ORD005791,U00238,P094,10.48,1,2026-02-03 18:07:04.822715,Retail
ORD019584,U03906,P129,11.91,3,2025-09-21 09:07:04.822715,Marketplace
ORD046999,U03626,P037,42.38,1,2025-10-24 03:07:04.822715,Gym Kiosk
ORD035575,U04557,P103,27.16,1,2025-12-24 21:07:04.822715,Retail
ORD038870,U02415,P048,30.38,3,2026-01-01 00:07:04.822715,Website
ORD046565,U04207,P132,45.11,1,2026-02-06 17:07:04.822715,App
ORD004322,U04596,P079,33.09,1,2025-11-08 15:07:04.822715,App
ORD013885,U00811,P101,15.82,1,2025-05-13 19:07:04.822715,Website
ORD007919,U00174,P127,148.83,1,2025-07-20 05:07:04.822715,Gym Kiosk
ORD016789,U03907,P037,42.38,2,2025-08-12 22:07:04.822715,Marketplace
ORD046245,U03459,P074,22.9,1,2026-02-28 10:07:04.822715,Gym Kiosk
ORD048813,U03289,P103,21.88,4,2025-04-25 02:07:04.822715,Website
ORD041500,U01913,P119,8.25,4,2026-01-04 12:07:04.822715,Marketplace
ORD011305,U01898,P048,36.67,1,2026-01-29 07:07:04.822715,Retail
ORD045272,U02580,P128,17.49,2,2026-01-20 20:07:04.822715,Retail
ORD027023,U00892,P137,5.24,1,2025-10-01 20:07:04.822715,Gym Kiosk
ORD047364,U03053,P056,16.89,1,2026-04-04 12:07:04.822715,Gym Kiosk
ORD003740,U02769,P068,18.58,2,2025-10-06 11:07:04.822715,Retail
ORD002099,U01356,P119,-10.3,-3,2025-09-23 14:07:04.822715,Retail
ORD014645,U02532,P051,21.07,104,2025-09-14 13:07:04.822715,Gym Kiosk
ORD014352,U00662,P052,6.54,3,2026-02-13 17:07:04.822715,Gym Kiosk
ORD036737,U03571,P043,21.39,1,2026-03-02 17:07:04.822715,Gym Kiosk
ORD009468,U00236,P136,0.0,2,2025-11-24 15:07:04.822715,Website
ORD002622,U02366,P048,35.35,1,2025-09-24 07:07:04.822715,Gym Kiosk
ORD009304,U01642,P027,73.42,1,2025-11-14 21:07:04.822715,Website
ORD006744,U00290,P114,15.74,3,2025-05-02 18:07:04.822715,Retail
ORD000068,U01631,P122,29.09,1,2025-10-09 03:07:04.822715,Marketplace
ORD024152,U04091,P086,-13.19,-1,2025-09-15 01:07:04.822715,Gym Kiosk
ORD006862,U00662,P050,31.04,2,2026-04-14 14:07:04.822715,Retail
ORD004535,U03220,P076,-16.08,-2,2025-09-24 16:07:04.822715,App
ORD013644,U04011,P063,177.53,2,2026-04-11 15:07:04.822715,Marketplace
ORD023768,U02110,P114,15.74,1,2026-01-03 02:07:04.822715,App
ORD040156,U01918,P063,-146.6,-1,2025-05-13 09:07:04.822715,Website
ORD044242,U01509,P013,17.91,1,2025-05-26 11:07:04.822715,Gym Kiosk
ORD009920,U02295,P122,30.03,2,2025-12-24 10:07:04.822715,Marketplace
ORD006464,U04653,P014,32.55,1,2026-02-12 01:07:04.822715,Retail
ORD041631,U03527,P106,9.72,2,2026-04-25 13:07:04.822715,Retail
ORD014400,U01067,P107,9.47,3,2025-11-29 10:07:04.822715,App
ORD037775,U01353,P055,144.63,3,2026-01-15 05:07:04.822715,Retail
ORD020245,U03021,P026,20.96,2,2025-05-16 18:07:04.822715,App
ORD032588,U02103,P003,7.54,1,2025-11-01 18:07:04.822715,Marketplace
ORD015259,U01566,P041,10.35,2,2025-10-14 15:07:04.822715,Gym Kiosk
ORD018363,U01931,P131,140.5,152,2025-08-29 23:07:04.822715,Marketplace
ORD005871,U01368,P080,14.54,1,2026-01-24 14:07:04.822715,Marketplace
ORD004327,U00403,P104,55.26,5,2025-06-05 03:07:04.822715,Marketplace
ORD034759,U01756,P001,16.8,2,2025-11-27 19:07:04.822715,Website
ORD030545,U00774,P093,13.47,2,2026-02-23 17:07:04.822715,Gym Kiosk
ORD047581,U00654,P067,8.72,1,2025-12-19 02:07:04.822715,Marketplace
ORD014081,U01137,P014,27.24,3,2026-02-04 00:07:04.822715,Marketplace
ORD020107,U02888,P127,122.5,1,2026-03-18 14:07:04.822715,Marketplace
ORD041371,U02460,P029,79.5,3,2026-03-21 20:07:04.822715,Gym Kiosk
ORD029192,U01110,P099,11.7,1,2025-07-26 08:07:04.822715,Website
ORD006204,U00394,P047,8.14,6,2025-10-16 12:07:04.822715,Marketplace
ORD027408,U04475,P063,169.15,2,2025-06-10 03:07:04.822715,Marketplace
ORD046271,U00515,P041,11.08,2,2025-12-14 17:07:04.822715,App
ORD016940,U03013,P047,10.03,3,2025-10-01 09:07:04.822715,App
ORD009756,U00319,P046,14.07,1,2025-09-03 04:07:04.822715,App
ORD039262,U02242,P027,76.78,1,2026-01-30 00:07:04.822715,Gym Kiosk
ORD041135,U01857,P076,1793.0,2,2025-09-15 07:07:04.822715,Gym Kiosk
ORD009182,U03174,P099,10.7,2,2025-11-04 22:07:04.822715,App
ORD039803,U02807,P026,25.03,2,2026-01-29 09:07:04.822715,Website
ORD028227,U03033,P007,151.6,2,2026-03-19 13:07:04.822715,Gym Kiosk
ORD011008,U00203,P027,72.68,1,2025-08-04 12:07:04.822715,Gym Kiosk
ORD038993,U03790,P056,11.35,3,2025-04-27 14:07:04.822715,Gym Kiosk
ORD044245,U04761,P025,57.15,1,2025-10-22 05:07:04.822715,Retail
ORD003179,U02465,P120,21.84,2,2025-06-28 05:07:04.822715,Marketplace
ORD018725,U04583,P125,43.07,2,2026-01-18 03:07:04.822715,App
ORD006316,U03062,P133,-90.86,-2,2026-02-04 20:07:04.822715,Marketplace
ORD041927,U00901,P072,52.04,1,2026-02-25 02:07:04.822715,Gym Kiosk
ORD020344,U01157,P096,27.51,3,2025-07-28 15:07:04.822715,Website
ORD026054,U01475,P144,78.14,2,2025-11-10 22:07:04.822715,Retail
ORD046713,U04203,P055,144.63,1,2025-07-30 00:07:04.822715,Website
ORD044447,U03188,P049,12.96,1,2025-11-28 18:07:04.822715,Retail
ORD011082,U01290,P091,23.04,2,2026-01-21 20:07:04.822715,App
ORD003580,U02969,P052,12.59,2,2025-11-14 07:07:04.822715,App
ORD041096,U01348,P147,8.33,3,2025-11-21 18:07:04.822715,Marketplace
ORD019359,U04990,P025,0.0,2,2025-07-06 09:07:04.822715,Retail
ORD002584,U01554,P029,79.5,1,2025-08-14 11:07:04.822715,Gym Kiosk
ORD005992,U04203,P093,13.47,1,2026-02-09 06:07:04.822715,Retail
ORD016708,U04819,P141,49.88,3,2025-06-03 10:07:04.822715,Website
ORD046602,U01580,P055,144.63,3,2025-10-25 06:07:04.822715,App
ORD015096,U03647,P098,12.06,1,2026-02-18 15:07:04.822715,App
ORD046125,U00386,P037,42.38,3,2025-05-13 15:07:04.822715,Retail
ORD038510,U03208,P018,15.18,1,2025-11-13 04:07:04.822715,App
ORD024856,U00358,P040,9.77,1,2025-10-05 23:07:04.822715,Marketplace
ORD024797,U01211,P076,11.7,2,2025-09-30 15:07:04.822715,Website
ORD017526,U01123,P137,6.69,2,2025-08-17 17:07:04.822715,Marketplace
ORD036963,U04617,P025,38.4,6,2025-07-24 15:07:04.822715,Marketplace
ORD014377,U01362,P090,38.86,2,2025-11-18 11:07:04.822715,Gym Kiosk
ORD036973,U00982,P132,39.87,2,2026-04-12 20:07:04.822715,Website
ORD044422,U02105,P004,40.01,1,2025-07-07 11:07:04.822715,Website
ORD000768,U00338,P107,9.61,2,2025-06-19 01:07:04.822715,Retail
ORD041223,U03770,P015,16.68,5,2025-08-20 06:07:04.822715,App
ORD016258,U00146,P147,6.37,5,2025-06-16 17:07:04.822715,Gym Kiosk
ORD027660,U01870,P058,9.09,2,2026-01-01 06:07:04.822715,App
ORD009516,U01717,P111,8.12,2,2026-03-25 07:07:04.822715,Website
ORD024365,U02096,P088,20.07,2,2026-02-24 12:07:04.822715,App
ORD036166,U00361,P087,8.19,2,2026-03-14 19:07:04.822715,App
ORD038472,U04784,P043,25.99,1,2025-12-15 01:07:04.822715,Gym Kiosk
ORD043815,U03474,P039,41.21,1,2025-08-10 10:07:04.822715,Gym Kiosk
ORD024196,U01515,P040,7.72,2,2025-11-30 13:07:04.822715,Marketplace
ORD049418,U01050,P113,42.12,1,2025-08-22 04:07:04.822715,Retail
ORD018088,U01823,P075,29.26,4,2025-10-28 06:07:04.822715,Marketplace
ORD041965,U03395,P073,12.02,3,2025-12-28 05:07:04.822715,Website
ORD034278,U03403,P006,5.13,1,2025-05-28 23:07:04.822715,Website
ORD038548,U00250,P038,7.71,2,2025-07-22 16:07:04.822715,App
ORD039631,U02519,P105,109.36,3,2025-10-07 17:07:04.822715,App
ORD040497,U01797,P015,15.85,3,2025-09-16 18:07:04.822715,App
ORD019739,U04549,P035,16.62,2,2025-07-07 15:07:04.822715,Website
ORD042605,U00289,P032,9.04,2,2025-07-26 05:07:04.822715,App
ORD042022,U04589,P052,9.96,1,2025-04-27 10:07:04.822715,Website
ORD004105,U02379,P111,5.87,1,2025-10-10 23:07:04.822715,App
ORD010070,U04980,P086,14.44,2,2025-10-24 04:07:04.822715,Marketplace
ORD045136,U01825,P093,15.67,1,2026-03-15 23:07:04.822715,Retail
ORD022098,U01007,P093,16.07,1,2025-08-05 21:07:04.822715,Gym Kiosk
ORD021379,U00882,P053,13.47,2,2025-10-03 05:07:04.822715,App
ORD031657,U02928,P020,32.59,1,2025-12-29 14:07:04.822715,Marketplace
ORD013721,U00468,P135,13.99,1,2025-11-09 20:07:04.822715,Gym Kiosk
ORD029648,U04575,P052,12.87,1,2025-11-19 14:07:04.822715,Website
ORD002505,U03670,P004,39.7,2,2025-07-07 02:07:04.822715,Gym Kiosk
ORD016364,U03571,P078,21.41,2,2025-09-10 22:07:04.822715,Marketplace
ORD007379,U01125,P115,24.88,4,2026-02-16 17:07:04.822715,Marketplace
ORD026167,U03948,P147,8.42,2,2025-06-15 06:07:04.822715,Gym Kiosk
ORD041811,U00875,P022,25.91,1,2025-12-29 20:07:04.822715,Retail
ORD038359,U04644,P081,93.72,1,2025-09-30 16:07:04.822715,Gym Kiosk
ORD028795,U02788,P021,6.82,2,2025-10-15 16:07:04.822715,App
ORD029359,U01599,P048,30.38,2,2025-09-09 05:07:04.822715,App
ORD023409,U01171,P106,9.72,3,2025-06-29 04:07:04.822715,Retail
ORD049584,U03117,P132,54.3,2,2026-02-14 07:07:04.822715,Gym Kiosk
ORD040843,U02006,P001,20.74,2,2025-12-20 21:07:04.822715,Retail
ORD039748,U04662,P004,38.97,1,2025-10-01 21:07:04.822715,Gym Kiosk
ORD036474,U03027,P040,7.72,1,2026-03-11 07:07:04.822715,Retail
ORD030553,U04028,P091,23.04,3,2025-10-29 10:07:04.822715,Marketplace
ORD022248,U02893,P145,9.23,1,2026-03-17 06:07:04.822715,App
ORD005559,U01194,P007,124.3,3,2025-07-06 18:07:04.822715,Retail
ORD019368,U04785,P019,144.44,1,2025-12-15 15:07:04.822715,Retail
ORD026437,U02424,P103,27.16,1,2025-12-20 08:07:04.822715,Gym Kiosk
ORD021461,U04909,P070,6.27,3,2026-02-24 13:07:04.822715,Marketplace
ORD037471,U01573,P111,8.19,1,2025-10-19 03:07:04.822715,Gym Kiosk
ORD027489,U04806,P074,22.9,3,2025-09-01 15:07:04.822715,Website
ORD009267,U00388,P020,32.59,2,2025-07-04 15:07:04.822715,Retail
ORD049812,U00449,P002,11.7,1,2026-01-26 06:07:04.822715,Marketplace
ORD017196,U04740,P025,63.44,1,2025-08-31 11:07:04.822715,App
ORD028739,U04773,P021,5.0,4,2025-12-06 12:07:04.822715,Gym Kiosk
ORD040320,U02230,P011,18.06,2,2025-08-01 09:07:04.822715,Website
ORD017933,U03808,P075,55.37,1,2025-06-30 08:07:04.822715,Marketplace
ORD026006,U00514,P045,17.12,1,2025-09-27 13:07:04.822715,Marketplace
ORD022889,U01390,P060,88.49,6,2026-04-21 02:07:04.822715,App
ORD003136,U01941,P092,7.77,1,2025-04-26 12:07:04.822715,Retail
ORD025604,U02875,P111,6.79,1,2025-12-15 02:07:04.822715,Website
ORD041234,U01704,P091,23.04,3,2025-09-12 13:07:04.822715,Retail
ORD035336,U04720,P137,5.24,1,2025-07-17 23:07:04.822715,Gym Kiosk
ORD044014,U01540,P088,-14.31,-3,2025-07-01 02:07:04.822715,Website
ORD006100,U03886,P081,56.5,6,2025-11-07 20:07:04.822715,Marketplace
ORD010407,U03463,P054,46.43,4,2026-03-26 00:07:04.822715,App
ORD012453,U03571,P067,9.64,1,2025-12-26 04:07:04.822715,Website
ORD039239,U02910,P142,63.0,2,2025-08-24 09:07:04.822715,Gym Kiosk
ORD029313,U01049,P045,17.42,2,2025-05-04 05:07:04.822715,Gym Kiosk
ORD014156,U02222,P078,15.6,2,2025-06-28 06:07:04.822715,Marketplace
ORD009282,U04129,P101,11.97,1,2026-02-03 12:07:04.822715,Website
ORD009044,U04778,P029,65.16,5,2025-12-17 08:07:04.822715,Marketplace
ORD014755,U04353,P126,7.77,1,2025-10-03 09:07:04.822715,Marketplace
ORD002773,U01242,P041,7.68,3,2025-10-11 22:07:04.822715,Website
ORD007862,U01831,P024,12.98,1,2026-04-07 04:07:04.822715,Marketplace
ORD044179,U00978,P041,7.4,1,2026-01-15 00:07:04.822715,App
ORD007817,U00069,P149,21.68,1,2026-04-09 23:07:04.822715,Marketplace
ORD008618,U03926,P026,25.33,1,2025-10-20 19:07:04.822715,Retail
ORD010310,U04171,P024,14.2,2,2026-01-22 17:07:04.822715,Website
ORD025675,U04961,P107,8.04,2,2026-01-16 22:07:04.822715,App
ORD002145,U04227,P057,146.51,2,2025-10-12 07:07:04.822715,Gym Kiosk
ORD028566,U01390,P087,6.97,1,2025-07-19 09:07:04.822715,Website
ORD024582,U01961,P117,16.75,1,2026-01-08 22:07:04.822715,Marketplace
ORD019294,U03919,P025,57.53,1,2026-02-12 21:07:04.822715,App
ORD027368,U01353,P105,126.2,3,2025-11-03 15:07:04.822715,Retail
ORD034570,U03864,P023,31.5,3,2025-10-06 16:07:04.822715,Website
ORD007435,U01724,P028,16.0,2,2026-03-05 20:07:04.822715,Website
ORD018275,U02836,P046,11.89,5,2025-06-22 14:07:04.822715,Marketplace
ORD008898,U01030,P056,11.94,3,2025-06-20 12:07:04.822715,Marketplace
ORD036161,U03782,P074,18.57,3,2026-02-05 23:07:04.822715,Retail
ORD008155,U04344,P135,11.53,3,2025-04-30 16:07:04.822715,Website
ORD021999,U02766,P038,7.71,1,2025-04-29 23:07:04.822715,Website
ORD032277,U04874,P025,58.62,3,2026-03-17 15:07:04.822715,App
ORD000458,U02380,P080,17.48,2,2025-07-12 18:07:04.822715,Website
ORD048562,U02377,P077,115.3,3,2026-01-08 14:07:04.822715,Website
ORD012826,U02565,P016,13.96,1,2025-07-25 17:07:04.822715,Retail
ORD037246,U03007,P142,57.14,3,2025-06-20 05:07:04.822715,Retail
ORD007358,U00875,P042,7.79,3,2025-10-27 19:07:04.822715,Website
ORD008451,U01519,P078,21.33,1,2025-10-07 04:07:04.822715,App
ORD038685,U00749,P117,15.91,1,2026-03-01 19:07:04.822715,App
ORD045572,U01284,P123,9.02,1,2026-04-22 12:07:04.822715,Retail
ORD031465,U04959,P047,10.03,2,2025-05-23 06:07:04.822715,Website
ORD002621,U02157,P027,49.37,5,2025-11-05 04:07:04.822715,Marketplace
ORD021661,U01357,P121,67.05,2,2025-07-14 19:07:04.822715,Retail
ORD001599,U02091,P134,18.21,3,2026-03-12 00:07:04.822715,Retail
ORD017722,U02316,P087,6.97,2,2026-03-15 15:07:04.822715,Website
ORD045445,U02660,P013,12.82,3,2025-10-07 14:07:04.822715,Gym Kiosk
ORD022592,U01086,P114,19.88,1,2026-01-12 04:07:04.822715,Website
ORD027073,U04777,P056,11.41,3,2025-12-11 22:07:04.822715,Website
ORD049893,U01663,P135,10.11,2,2025-08-15 20:07:04.822715,Website
ORD025654,U03662,P099,5.2,3,2025-05-20 22:07:04.822715,Website
ORD040735,U02174,P038,9.5,2,2025-12-16 20:07:04.822715,App
ORD000771,U03995,P052,9.6,1,2026-03-06 09:07:04.822715,Retail
ORD029373,U01044,P037,42.38,3,2025-04-25 20:07:04.822715,Marketplace
ORD042371,U04284,P022,24.94,2,2025-09-19 22:07:04.822715,Website
ORD034358,U04536,P011,18.57,1,2026-04-09 10:07:04.822715,Gym Kiosk
ORD018213,U02862,P065,14.97,3,2026-04-05 09:07:04.822715,Retail
ORD043873,U02687,P083,23.61,6,2025-08-29 10:07:04.822715,Retail
ORD014595,U04302,P074,22.9,3,2025-11-20 15:07:04.822715,Gym Kiosk
ORD044800,U01300,P148,23.31,1,2026-03-05 23:07:04.822715,App
ORD013093,U01355,P125,50.85,2,2025-06-14 18:07:04.822715,Website
ORD029130,U00500,P076,16.35,2,2025-06-09 22:07:04.822715,Marketplace
ORD027656,U01194,P078,14.72,2,2026-02-16 02:07:04.822715,App
ORD041126,U00173,P002,14.46,1,2025-05-23 08:07:04.822715,Gym Kiosk
ORD049518,U03047,P004,38.88,1,2026-01-21 02:07:04.822715,Website
ORD018580,U00908,P022,24.93,3,2025-10-22 03:07:04.822715,Website
ORD012524,U02260,P106,9.72,1,2025-08-19 16:07:04.822715,Website
ORD020601,U02618,P059,11.9,2,2026-01-13 22:07:04.822715,Gym Kiosk
ORD001285,U01511,P090,26.15,5,2025-09-07 01:07:04.822715,Website
ORD034708,U03903,P126,10.43,1,2025-06-05 17:07:04.822715,Marketplace
ORD048902,U02177,P040,7.72,1,2026-04-06 05:07:04.822715,Gym Kiosk
ORD009544,U04382,P150,12.52,1,2025-08-20 04:07:04.822715,Gym Kiosk
ORD027545,U01066,P013,1425.0,3,2026-03-15 22:07:04.822715,Marketplace
ORD027549,U03315,P114,19.69,2,2026-04-04 17:07:04.822715,Gym Kiosk
ORD024617,U03071,P088,20.94,2,2025-10-01 05:07:04.822715,App
ORD037779,U00498,P088,23.56,2,2025-05-07 21:07:04.822715,Gym Kiosk
ORD037076,U02443,P113,47.5,1,2025-11-15 20:07:04.822715,Website
ORD044528,U01809,P127,85.09,6,2025-10-29 03:07:04.822715,Gym Kiosk
ORD011513,U01805,P097,22.22,2,2026-03-13 13:07:04.822715,Gym Kiosk
ORD040845,U01617,P113,47.5,1,2025-12-09 09:07:04.822715,Marketplace
ORD031075,U02260,P049,16.82,1,2026-04-20 05:07:04.822715,App
ORD009232,U04833,P047,10.03,3,2025-06-03 22:07:04.822715,Gym Kiosk
ORD043534,U00140,P028,19.26,1,2025-07-19 16:07:04.822715,Website
ORD028870,U04348,P008,16.46,2,2025-11-08 10:07:04.822715,App
ORD001088,U03216,P064,106.62,1,2025-12-04 21:07:04.822715,Retail
ORD025115,U04281,P017,48.05,2,2026-03-11 23:07:04.822715,Gym Kiosk
ORD035418,U01326,P106,9.72,1,2025-04-27 04:07:04.822715,App
ORD011016,U03386,P120,29.12,187,2026-01-18 21:07:04.822715,Gym Kiosk
ORD049925,U00695,P100,13.17,1,2025-06-13 13:07:04.822715,Website
ORD047917,U04450,P038,8.73,1,2026-03-05 07:07:04.822715,App
ORD049390,U01413,P123,8.98,3,2026-04-22 12:07:04.822715,Retail
ORD002277,U01965,P025,56.63,3,2025-10-05 18:07:04.822715,Gym Kiosk
ORD027708,U04266,P098,12.06,2,2025-11-16 07:07:04.822715,Website
ORD032828,U00789,P076,11.49,1,2025-10-11 09:07:04.822715,Marketplace
ORD029460,U03233,P077,85.79,3,2025-08-13 15:07:04.822715,Gym Kiosk
ORD030359,U02131,P131,140.5,2,2025-05-26 03:07:04.822715,Marketplace
ORD040625,U02251,P150,12.52,2,2026-02-06 14:07:04.822715,App
ORD019978,U04134,P134,22.11,2,2025-11-01 16:07:04.822715,Website
ORD002009,U01977,P106,12.24,2,2026-02-20 15:07:04.822715,Retail
ORD025343,U01949,P035,21.53,1,2026-04-24 22:07:04.822715,App
ORD002656,U02407,P125,48.97,2,2026-01-08 12:07:04.822715,Marketplace
ORD028147,U01362,P001,16.8,3,2025-09-10 11:07:04.822715,Gym Kiosk
ORD033710,U02675,P037,35.73,5,2026-03-11 13:07:04.822715,Marketplace
ORD049844,U04269,P085,54.59,2,2026-04-11 23:07:04.822715,App
ORD031471,U01643,P133,55.7,1,2025-07-09 09:07:04.822715,Marketplace
ORD018954,U01904,P088,21.17,2,2025-10-31 07:07:04.822715,Gym Kiosk
ORD012499,U04068,P044,43.93,1,2025-08-08 06:07:04.822715,App
ORD009719,U04343,P126,7.77,2,2026-01-28 00:07:04.822715,Retail
ORD034519,U00533,P059,11.9,2,2025-12-14 00:07:04.822715,Website
ORD039546,U01663,P076,13.27,2,2025-05-26 23:07:04.822715,Retail
ORD017974,U01612,P007,150.56,1,2025-12-19 22:07:04.822715,Gym Kiosk
ORD036710,U04766,P095,11.05,2,2026-01-19 13:07:04.822715,Website
ORD013943,U00009,P106,9.97,3,2025-10-29 18:07:04.822715,Marketplace
ORD032321,U00100,P085,49.18,2,2025-11-22 16:07:04.822715,Gym Kiosk
ORD037250,U03291,P017,48.05,1,2025-12-27 17:07:04.822715,App
ORD026442,U01510,P031,4.2,4,2025-05-15 18:07:04.822715,Website
ORD021782,U03384,P142,79.67,2,2025-06-23 22:07:04.822715,Marketplace
ORD049977,U02618,P058,4.97,2,2025-07-25 11:07:04.822715,Marketplace
ORD006670,U03820,P009,18.45,2,2025-11-01 03:07:04.822715,App
ORD010918,U01802,P059,15.86,1,2025-05-24 10:07:04.822715,Website
ORD006066,U03290,P149,21.68,2,2025-08-20 13:07:04.822715,App
ORD014931,U01410,P038,10.32,1,2025-12-05 03:07:04.822715,Retail
ORD023414,U02597,P007,153.5,2,2025-12-21 04:07:04.822715,App
ORD005288,U04344,P044,43.93,1,2026-01-11 15:07:04.822715,Website
ORD011470,U03171,P019,174.21,1,2026-01-15 04:07:04.822715,Website
ORD006588,U03845,P033,21.58,2,2026-02-21 23:07:04.822715,App
ORD022994,U04835,P031,5.15,3,2025-07-14 18:07:04.822715,Retail
ORD002928,U04646,P061,-42.83,-2,2025-12-21 23:07:04.822715,App
ORD049678,U01294,P019,149.37,1,2025-04-30 19:07:04.822715,Website
ORD008816,U04443,P078,24.35,2,2025-04-25 22:07:04.822715,Retail
ORD013556,U00233,P046,14.07,3,2026-01-04 09:07:04.822715,Marketplace
ORD025640,U02970,P098,12.06,1,2025-10-29 07:07:04.822715,Gym Kiosk
ORD005576,U01759,P053,9.87,2,2025-12-20 06:07:04.822715,Website
ORD004371,U02118,P036,24.75,3,2026-02-20 06:07:04.822715,Website
ORD002080,U01866,P024,13.39,1,2025-12-19 23:07:04.822715,Marketplace
ORD010397,U02111,P148,18.16,2,2025-11-30 08:07:04.822715,Website
ORD014180,U01393,P119,10.3,1,2026-01-14 03:07:04.822715,Gym Kiosk
ORD010443,U02478,P049,13.57,2,2026-04-11 04:07:04.822715,Marketplace
ORD002811,U00281,P091,23.04,3,2025-08-10 10:07:04.822715,Website
ORD033366,U03503,P021,6.82,1,2025-10-12 13:07:04.822715,Gym Kiosk
ORD018209,U00676,P150,-17.02,-2,2025-11-19 04:07:04.822715,Gym Kiosk
ORD019866,U02741,P139,18.65,2,2025-11-03 08:07:04.822715,Retail
ORD017928,U03486,P066,16.33,2,2025-10-09 23:07:04.822715,App
ORD047553,U03322,P041,7.58,1,2026-03-23 21:07:04.822715,Gym Kiosk
ORD009955,U01129,P138,9.51,3,2025-08-31 12:07:04.822715,Gym Kiosk
ORD034027,U01122,P114,15.01,1,2025-09-01 18:07:04.822715,Marketplace
ORD015124,U02400,P150,16.18,1,2026-04-04 10:07:04.822715,Website
ORD030390,U00174,P029,79.5,2,2026-04-05 12:07:04.822715,App
ORD037432,U02589,P056,20.71,1,2026-01-23 02:07:04.822715,Gym Kiosk
ORD040508,U04986,P083,30.21,2,2026-01-11 13:07:04.822715,Retail
ORD026236,U00407,P030,7.14,247,2025-10-17 22:07:04.822715,Gym Kiosk
ORD004447,U02651,P129,11.25,6,2025-07-12 14:07:04.822715,Marketplace
ORD035804,U03300,P083,21.71,5,2026-03-05 11:07:04.822715,Retail
ORD033034,U00506,P137,4.16,5,2025-07-04 06:07:04.822715,Marketplace
ORD000648,U01442,P015,19.83,2,2026-04-10 03:07:04.822715,Retail
ORD036556,U03826,P067,8.99,2,2025-05-20 03:07:04.822715,Website
ORD030472,U03738,P122,30.04,2,2025-07-21 14:07:04.822715,Website
ORD030546,U01660,P020,37.47,3,2026-03-04 09:07:04.822715,Gym Kiosk
ORD014284,U04269,P135,11.53,1,2026-02-17 01:07:04.822715,Marketplace
ORD018963,U01516,P037,42.38,3,2025-11-30 17:07:04.822715,Retail
ORD021022,U00175,P017,48.05,1,2025-12-23 20:07:04.822715,Gym Kiosk
ORD009689,U03853,P079,31.23,1,2025-12-10 04:07:04.822715,App
ORD020131,U02138,P033,19.53,1,2025-06-25 02:07:04.822715,Retail
